,path,sentence,mfcc
926,common_voice_id_19817003.mp3,Semua sekolah tutup pada hari libur itu.,"[[-7.04455543e+01  9.22612827e-07  6.29466089e-07 ...  3.38514425e-07
   2.68155507e-07  5.59003943e-07]
 [-7.04207174e+01  1.40536945e-02  8.91965985e-03 ... -5.65230015e-03
  -4.18222013e-03 -2.28027807e-03]
 [-3.50272116e+01  9.17421797e+00  2.62493932e+00 ... -3.24971357e-01
  -3.94687609e-01 -2.82808228e-01]
 ...
 [-3.87809661e+01  4.79396973e+00  2.28284885e+00 ... -8.06606117e-01
  -4.17473220e-01  4.87285900e-01]
 [-4.96564324e+01  4.64202796e+00  1.61636509e+00 ... -2.09619652e-01
  -1.76180589e-01 -2.95249059e-01]
 [-7.04448669e+01  1.78204544e-04  1.06472777e-04 ... -1.01582415e-04
  -1.44628481e-04 -4.41212348e-05]]"
927,common_voice_id_19817004.mp3,Beberapa tanaman tidak dapat beradaptasi terhadap dingin.,"[[-7.04311495e+01  2.01319729e-03 -1.04953142e-03 ...  5.72789972e-04
  -9.15130356e-04 -1.44136401e-03]
 [-6.43553543e+01  3.51215941e+00  2.16130405e+00 ...  1.52195215e-01
   1.73612011e-01 -4.21318924e-02]
 [-4.36114078e+01  8.28541760e+00  2.63891339e+00 ... -1.13862677e-01
  -9.84118453e-02  1.18610614e-01]
 ...
 [-3.89714091e+01  7.68895868e+00  3.90827409e+00 ...  1.03140126e+00
   4.90182858e-01  1.26744964e+00]
 [-4.76346510e+01  5.68410375e+00  2.61394836e+00 ...  1.84239654e-01
  -8.09637345e-02  5.86310810e-01]
 [-6.80263925e+01  2.97525296e-01  3.26719004e-01 ... -8.45535900e-02
  -3.34876524e-01 -2.38973161e-01]]"
928,common_voice_id_19817005.mp3,Saya makan separuh roti.,"[[-7.04455320e+01 -4.02909426e-06 -6.28982305e-06 ...  2.31013140e-06
   6.42538647e-07 -2.30747873e-07]
 [-7.01547286e+01  1.19421328e-01 -4.40571101e-02 ...  2.82360291e-02
  -4.34027927e-05 -3.38159956e-02]
 [-2.56951031e+01  4.71848512e+00  1.75633306e+00 ... -3.27699768e-01
  -5.46975307e-02 -4.75512423e-03]
 ...
 [-9.06405893e+00  6.62639388e+00  2.11874663e+00 ... -4.66033363e-01
  -6.14651779e-01 -4.16552340e-01]
 [-4.44098902e+00  6.14300286e+00  1.75810994e+00 ...  5.12396563e-03
  -2.07152322e-01 -4.60525063e-02]
 [-2.66162617e+01  5.31610580e+00  1.40737960e+00 ... -1.04569246e-01
  -1.11360533e-01 -1.63512484e-01]]"
929,common_voice_id_19817006.mp3,Orang itu kakinya sangat panjang.,"[[-7.04455352e+01  4.68010065e-06 -2.44804970e-06 ... -1.37267324e-06
   6.30333692e-07  1.71884904e-06]
 [-7.03856059e+01  1.34391888e-02 -9.36947196e-03 ... -6.87024450e-03
  -8.08352427e-03 -5.69284387e-03]
 [-3.02162747e+01  4.65478154e+00  1.54261078e+00 ...  3.17523815e-02
  -1.19320149e-04 -4.22331792e-02]
 ...
 [-3.42199941e+01  8.42672934e+00  4.52099760e+00 ... -2.03916108e-01
  -4.98342802e-01  7.70121486e-02]
 [-3.34438010e+01  6.24598640e+00  2.21988324e+00 ...  4.74702928e-01
  -3.95974359e-01 -1.08117716e-01]
 [-3.93713034e+01  4.33794738e+00  1.05130697e+00 ...  4.00163048e-02
  -2.02010541e-02 -4.03404047e-02]]"
930,common_voice_id_19817007.mp3,Makanlah sayur agar tumbuh besar dan kuat.,"[[-7.04453802e+01 -1.49131602e-05 -4.78728695e-05 ...  1.80592552e-06
  -2.73637941e-05  8.25756988e-06]
 [-7.02289688e+01  8.98622044e-02 -2.32553249e-03 ...  1.53744156e-02
  -1.09465113e-02 -2.41451710e-02]
 [-1.48758096e+01  5.14616674e+00  1.55513655e+00 ... -4.16909713e-01
  -3.04404080e-01 -3.67358920e-01]
 ...
 [-2.30514455e+01  6.04150798e+00  2.45205327e+00 ... -4.44296356e-01
  -2.33091766e-01 -1.25978041e-01]
 [-1.74692978e+01  4.33768926e+00  1.23052674e+00 ... -7.47942777e-01
  -8.03709964e-01 -8.43348670e-01]
 [-3.36136550e+01  4.07732577e+00  7.88082726e-01 ... -2.92075531e-01
  -1.98402626e-01 -2.56826555e-01]]"
931,common_voice_id_19817008.mp3,Kuberikan apapun padamu kecuali ini.,"[[-7.04455549e+01  6.05665649e-07 -3.81614837e-09 ...  7.76885779e-07
   3.66519481e-07  2.47661524e-08]
 [-7.04195116e+01  7.66705969e-03 -3.04954399e-03 ... -5.23743481e-03
  -3.45839220e-03 -5.05026492e-03]
 [-4.01904066e+01  4.94438123e+00  1.34258734e+00 ...  2.84322795e-01
   1.37738759e-01  8.08405337e-02]
 ...
 [-1.68462929e+01  6.16812510e+00  2.81580911e+00 ... -1.59283174e-01
  -2.90708493e-01 -4.85717717e-01]
 [-3.52225481e+01  4.26892456e+00  1.27133152e+00 ... -3.65506996e-01
  -3.48950727e-01 -3.93688817e-01]
 [-7.04438342e+01  3.77750712e-04  1.12799777e-04 ... -2.24013194e-04
  -2.36209014e-04  2.71448287e-04]]"
932,common_voice_id_19817009.mp3,Saya menunjukkan buku kepada Pak Tanaka.,"[[-7.04455117e+01 -4.48779314e-06 -3.98313417e-06 ...  6.21314454e-07
  -2.95592862e-06  1.14489153e-06]
 [-6.95608864e+01  2.38907813e-01 -3.63760358e-02 ...  1.33692148e-01
   1.72595903e-01  1.05117849e-01]
 [-1.71593315e+01  3.69436029e+00  7.26942750e-01 ... -2.88342622e-01
  -2.96660870e-01 -2.79165293e-01]
 ...
 [-3.61552378e+01  7.48218854e+00  4.70261948e+00 ... -1.90351807e-01
  -5.55294334e-01 -3.94350104e-01]
 [-2.52456605e+01  5.09716423e+00  2.04593477e+00 ... -4.05985049e-01
  -3.18366620e-01 -3.85740194e-01]
 [-2.01455229e+01  5.02583297e+00  1.92945657e+00 ... -2.58629379e-01
  -2.53391437e-01 -2.71474821e-01]]"
933,common_voice_id_19817010.mp3,Dia disukai teman-temannya.,"[[-7.04455421e+01 -7.27362671e-07 -1.28815779e-06 ...  3.52663780e-07
  -6.46634425e-07  9.72858202e-07]
 [-7.00124999e+01  2.04833841e-01  7.85081742e-02 ... -1.38961349e-02
  -4.54849307e-02 -8.99479974e-02]
 [-2.37471101e+01  4.37320121e+00  1.26044220e+00 ...  4.93265817e-03
  -3.57837435e-02 -1.50408529e-01]
 ...
 [-3.52944132e+01  7.43284308e+00  4.88246806e+00 ... -6.02305111e-01
  -3.61213565e-01  2.65341888e-01]
 [-3.13131931e+01  7.66641236e+00  4.07471370e+00 ... -5.96587957e-01
  -3.00990002e-01 -1.56815030e-01]
 [-1.16372224e+01  5.44524796e+00  1.83844302e+00 ... -3.08095854e-01
  -2.12945675e-01 -2.72448648e-01]]"
934,common_voice_id_19817011.mp3,Toko kopi lokal telah digantikan dengan Starbucks.,"[[-7.04454931e+01  3.56848556e-05  1.67466734e-05 ... -1.63191014e-06
  -3.58200906e-06 -5.02972043e-07]
 [-7.03117867e+01  6.96013587e-02  3.18400218e-02 ...  1.16767994e-02
   2.46529017e-02  1.08370994e-02]
 [-3.95997908e+01  4.72792307e+00  1.56148102e+00 ... -4.58540093e-01
  -4.70678984e-02 -2.03933441e-01]
 ...
 [-3.55080550e+01  1.01921538e+01  5.22963219e+00 ...  2.84363746e-01
  -1.03102311e+00 -4.89828704e-01]
 [-3.34022564e+01  9.64811554e+00  5.16369750e+00 ... -1.63318702e-01
  -8.79834097e-01 -6.25497449e-01]
 [-2.10045066e+01  5.66260962e+00  1.84606067e+00 ... -2.85880547e-01
  -3.71626919e-01 -6.32846359e-01]]"
935,common_voice_id_19817012.mp3,Mari kita terbangkan layang-layang.,"[[-7.04453991e+01 -1.81510971e-05 -3.09763084e-05 ...  1.59850370e-06
  -5.51666986e-06 -1.76708599e-05]
 [-7.03647380e+01  8.75175515e-03  2.09272347e-02 ... -2.33674902e-03
  -1.19337119e-02 -8.31339230e-03]
 [-6.06352424e+01  2.70252328e+00  1.54871077e+00 ...  2.80410938e-01
   1.45690374e-01 -3.35786169e-01]
 ...
 [-3.02455459e+01  6.86948847e+00  3.22682594e+00 ... -1.86265288e-01
  -4.28230473e-01 -3.64117041e-01]
 [-2.65454305e+01  5.45485899e+00  2.08560157e+00 ... -3.79839084e-01
  -4.53626655e-01 -5.58008845e-01]
 [-4.77056523e+01  3.46881946e+00  4.53535452e-01 ... -3.84728866e-01
  -3.04243671e-01 -4.16818801e-01]]"
936,common_voice_id_19817013.mp3,Pekerjaan saya mencuci.,"[[-7.04455502e+01  2.64885368e-06  1.14362486e-07 ... -3.51251971e-07
   3.59078810e-07 -2.73979515e-07]
 [-7.04194952e+01  9.13848029e-03 -3.09329393e-04 ...  7.34905846e-04
   2.70964481e-03 -6.05798493e-04]
 [-3.72049631e+01  4.10432998e+00  1.08564967e+00 ...  9.38789296e-02
   4.82181505e-02 -3.56525719e-02]
 ...
 [-5.98779921e+00  5.27198186e+00  2.02288979e+00 ... -3.02516565e-02
   6.73100825e-02 -7.34439282e-02]
 [-3.37556851e+00  4.32722522e+00  1.15648089e+00 ... -1.21928900e-01
  -3.80861250e-02 -1.93333619e-01]
 [-2.94050806e+01  3.25180312e+00  4.65814851e-01 ...  7.74502819e-02
   3.51800653e-02 -2.46236097e-01]]"
937,common_voice_id_19817014.mp3,"Ini payungnya, kan?","[[-7.04455266e+01  5.91964591e-06 -3.71089787e-06 ...  5.14006192e-07
  -4.74262079e-06 -2.56875428e-06]
 [-7.00328218e+01  1.02083395e-01 -7.01911370e-02 ... -1.21192433e-02
  -1.11127698e-01 -9.47373250e-02]
 [-1.85282232e+01  3.39396680e+00  3.29982008e-01 ... -9.99119528e-02
  -5.92818330e-02 -3.96933406e-02]
 ...
 [-3.17236751e+01  4.97566372e+00  1.12966254e+00 ... -1.88177207e-01
  -4.43225812e-01 -4.16708398e-01]
 [-6.44741011e+01  9.90465225e-01 -8.38058058e-01 ...  5.71448654e-02
  -5.61131829e-03 -4.60848337e-02]
 [-7.04455559e+01  5.60358046e-07 -5.69647809e-07 ... -2.21948831e-07
  -3.82630332e-07 -2.56345769e-07]]"
938,common_voice_id_19817015.mp3,Semua baik-baik saja.,"[[-7.04450941e+01  1.12452934e-04 -6.03938238e-05 ...  6.72780824e-05
   4.73069778e-06 -7.89719966e-05]
 [-6.80838738e+01 -4.90167159e-01 -3.35951353e-02 ... -2.90810950e-01
   2.79152100e-01  3.67689977e-02]
 [-6.37377319e+00  4.03805770e+00  7.28458811e-01 ... -2.72548136e-01
  -1.01433867e-01 -1.12706164e-01]
 ...
 [-2.92935151e+01  9.81841314e+00  3.41659492e+00 ... -5.69056049e-01
  -2.95068444e-01  6.57824138e-01]
 [-2.77835254e+01  9.77531504e+00  4.47539736e+00 ...  7.00092918e-02
  -4.19932442e-02  4.10242448e-01]
 [-2.85115052e+01  7.79594079e+00  3.42073823e+00 ...  4.35140889e-01
   6.39083614e-01  6.78135778e-01]]"
939,common_voice_id_19817016.mp3,Apa kau bercanda!?,"[[-7.04448515e+01  1.49347302e-04 -6.52140059e-05 ... -1.58848790e-05
  -4.13524725e-05 -1.78006434e-06]
 [-6.36305169e+01  4.12637529e-01  2.09701615e-01 ...  1.53384277e-01
   4.01080382e-01  1.75575097e-01]
 [ 6.03570028e-01  3.96612043e+00  5.82595162e-01 ... -1.42194979e-01
  -3.08473418e-01 -9.72231885e-02]
 ...
 [-3.89836686e+00  5.39888986e+00  1.64860866e+00 ... -8.64968567e-02
  -2.95795065e-01 -3.53937347e-01]
 [-4.48333612e+00  4.45559341e+00  1.31288875e+00 ... -3.82627440e-01
  -4.16569037e-01 -3.42042752e-01]
 [-4.08605297e+01  3.60133019e+00  1.21846999e+00 ... -1.96025911e-01
  -1.83124455e-01 -1.10897864e-01]]"
940,common_voice_id_19817017.mp3,"Aku mencoba meneleponmu semalam, tapi kamu tidak menjawab.","[[-7.04455572e+01  5.98392961e-08  1.19316021e-07 ... -3.34201256e-08
  -1.17970573e-07 -1.12120200e-08]
 [-7.04445813e+01  2.11371912e-04 -4.53686765e-05 ... -3.11619764e-04
   4.79619751e-05  1.47000379e-04]
 [-4.98940299e+01  4.76919637e+00  2.00539425e+00 ... -8.70204291e-02
   4.10897535e-02  1.32372123e-01]
 ...
 [-2.31528420e+01  6.82516770e+00  7.08229577e+00 ...  5.37012295e-01
   1.73748993e-01 -6.12389737e-01]
 [-2.63184818e+01  5.30858964e+00  5.60855139e+00 ... -5.14585906e-01
  -4.84652162e-01 -2.26025518e-01]
 [-2.83790716e+01  4.99338735e+00  4.36563119e+00 ... -1.50409912e+00
  -8.19002262e-01 -7.40433016e-01]]"
941,common_voice_id_19817018.mp3,Saya tidak begitu suka belajar.,"[[-7.04455525e+01  7.93228070e-07 -9.22784814e-07 ... -7.96469077e-07
  -7.36214835e-07  8.25504135e-07]
 [-7.03281623e+01  6.87161750e-02  3.66032737e-02 ... -1.76100231e-02
  -1.86611568e-02 -1.35273388e-02]
 [-3.75731406e+01  9.47823378e+00  2.52875718e+00 ... -1.49119395e-02
  -1.87450963e-01 -7.19419651e-02]
 ...
 [-3.08017400e+01  8.64042534e+00  5.25916215e+00 ... -3.01329832e-01
   2.62246346e-01 -2.63854765e-01]
 [ 5.52980813e+00  4.13649710e+00  8.12555891e-01 ... -2.41899432e-01
  -2.16612817e-01 -3.07075520e-01]
 [ 5.80285964e+00  3.56513462e+00  2.90458117e-01 ... -2.84226767e-01
  -1.81438336e-01 -2.00692799e-01]]"
942,common_voice_id_19817019.mp3,Lakukan caramu sendiri kalau kamu tidak menyukai caraku.,"[[-7.04455569e+01  3.11284630e-08 -2.44058823e-07 ...  1.34500749e-07
  -1.29362105e-08 -3.90715656e-08]
 [-7.04384831e+01  2.62370727e-03 -1.89087010e-04 ... -1.67040055e-03
  -1.07829172e-03 -1.75082588e-04]
 [-4.71763379e+01  4.97095016e+00  2.64072917e+00 ... -1.05774237e+00
  -7.76920544e-01 -1.03473854e-01]
 ...
 [-2.79671517e+01  6.93369233e+00  2.63986520e+00 ... -3.49725123e-01
   7.88917284e-02  4.75835389e-02]
 [-2.66290701e+01  5.56898663e+00  1.81626475e+00 ... -3.67382739e-01
  -9.96683850e-02 -1.75114663e-01]
 [-5.09895005e+01  5.21606968e+00  8.03363364e-01 ... -2.10963291e-01
  -6.86821487e-02 -8.46398178e-02]]"
943,common_voice_id_19817022.mp3,Saya akan bermain tenis.,"[[-7.04437177e+01 -1.83603466e-04  9.91055603e-05 ...  1.51195194e-04
  -8.47260777e-05  6.86028941e-05]
 [-7.03175237e+01  1.50366971e-02  3.90469211e-02 ... -2.35956280e-03
  -9.90899134e-04 -7.87692622e-03]
 [-5.73907807e+01  3.26681775e+00  2.12778058e+00 ... -3.39282526e-01
  -1.52684437e-01 -2.59640671e-01]
 ...
 [-1.50236488e+01  1.23787514e+01  3.47193246e+00 ... -6.16061110e-01
  -8.00509064e-02  1.23028089e-01]
 [ 1.30145398e+00  6.46295648e+00  2.67587323e+00 ...  1.60631614e-01
  -2.08975459e-01 -3.65134528e-01]
 [-2.82730369e+00  4.37320219e+00  1.20075561e+00 ... -5.44337189e-01
  -3.97505322e-01 -1.92107207e-01]]"
944,common_voice_id_19817026.mp3,Apakah kamu punya air?,"[[-7.04455247e+01 -1.27355566e-05  1.17493710e-05 ... -8.86224871e-06
   8.68757194e-06 -6.24119158e-06]
 [-6.97362542e+01  3.37991672e-01  4.40492458e-02 ... -6.98203759e-02
  -1.26217057e-02 -3.70430803e-02]
 [-1.65559255e+01  4.73818648e+00  1.72369577e+00 ... -1.39654712e-01
  -1.78225587e-01 -2.28059689e-01]
 ...
 [-3.28419553e+01  8.65901483e+00  6.01526095e+00 ... -1.89473198e-01
  -7.01517255e-02  7.46448368e-01]
 [-3.06237442e+01  8.70104782e+00  5.03462437e+00 ...  5.81414277e-01
   1.81629790e-01  2.30641596e-01]
 [-3.45058872e+01  7.33121426e+00  3.27534975e+00 ... -6.30323525e-02
  -2.09001545e-01 -3.51189148e-01]]"
945,common_voice_id_19817027.mp3,Tom mungkin tahu aku tidak menyukainya.,"[[-7.04453618e+01  3.86050561e-05 -1.68067824e-06 ... -1.43329441e-05
  -1.73471184e-05  9.04907998e-06]
 [-7.04057334e+01  3.34468974e-03  8.61401213e-03 ...  3.61507207e-03
   1.47467851e-03  3.55281900e-03]
 [-5.93581127e+01  4.68388992e+00  3.14309101e+00 ... -3.23967238e-01
  -4.13041694e-01 -1.66950903e-01]
 ...
 [-3.04184862e+01  6.77100108e+00  3.36941791e+00 ... -6.78121362e-01
  -6.29599949e-01 -2.72489818e-01]
 [-3.66107642e+01  5.52221262e+00  2.24951127e+00 ... -1.26665321e-02
  -2.46239172e-01 -2.57278245e-01]
 [-6.68206867e+01  7.74077618e-01  9.01200286e-01 ... -2.16987596e-01
  -1.04137138e-01 -1.08656791e-02]]"
946,common_voice_id_19817028.mp3,Soal ini sangat mudah.,"[[-7.04455579e+01 -9.03071298e-11 -1.08564322e-08 ... -5.19539397e-09
  -6.37602529e-09  2.88385396e-09]
 [-7.04455476e+01 -1.45417958e-06 -2.89926844e-06 ... -1.09803054e-06
  -1.54340906e-06  8.29568998e-07]
 [-6.14310625e+01  1.85282004e+00  3.07982970e-01 ... -6.07213846e-01
  -4.35674480e-01  2.47713653e-01]
 ...
 [-3.16256213e+01  9.74725856e+00  6.72429758e+00 ...  9.36515357e-02
  -4.05434707e-01 -8.06041612e-01]
 [-2.49931733e+01  9.23969464e+00  5.33558878e+00 ... -1.81623015e-01
   1.33127761e-01 -6.31960603e-02]
 [-4.41946043e+00  4.81916577e+00  1.72965708e+00 ... -7.50203131e-01
  -5.04084666e-01 -5.41978298e-01]]"
947,common_voice_id_19817029.mp3,Rapat tersebut ditunda hingga Jumat depan.,"[[-7.04447558e+01  1.62293988e-04 -2.71166058e-04 ...  4.13409855e-05
   2.09169876e-05 -5.68226738e-05]
 [-7.03930024e+01 -1.78666728e-02  1.19676906e-02 ... -4.20039626e-03
   5.69463153e-03 -4.71252738e-03]
 [-6.30115426e+01  1.51872182e+00  8.96890286e-01 ... -4.01861058e-01
   2.53762684e-01  2.10761298e-01]
 ...
 [-4.20371535e+01  5.48791835e+00  2.73955474e+00 ...  6.75359644e-02
  -1.17621834e-01 -1.43959308e-01]
 [-3.96143085e+01  5.47586584e+00  2.21693279e+00 ...  3.15149295e-01
  -1.15805696e-01 -2.03615738e-01]
 [-4.07378436e+01  5.32259657e+00  1.94249928e+00 ...  1.68746104e-01
  -9.64305672e-02 -3.47208558e-01]]"
948,common_voice_id_19817030.mp3,"Jangan hanya makan ikan, makan daging juga.","[[-7.04455563e+01 -1.82284011e-07 -3.86026297e-07 ... -1.02220797e-08
   3.32620493e-08 -1.90891277e-07]
 [-7.04414681e+01 -5.58058174e-05 -2.41302871e-03 ...  5.88709540e-06
  -1.23378579e-03 -3.34901645e-04]
 [-4.59335121e+01  4.32070978e+00  1.05472121e+00 ...  1.01189422e-01
  -6.56779446e-02 -6.52876572e-02]
 ...
 [-3.49378193e+01  7.85930028e+00  5.91219865e+00 ... -1.98059596e-02
  -1.61579933e-02  1.17690655e-01]
 [-3.43319870e+01  9.29382663e+00  4.71602586e+00 ... -1.77051623e-01
   2.31553011e-01 -4.48638578e-01]
 [-4.24137669e+01  9.00494183e+00  3.42011759e+00 ... -2.92416922e-01
  -1.85088640e-01 -1.45732605e-01]]"
949,common_voice_id_19817031.mp3,Siapa yang berkontribusi?,"[[-7.04451610e+01 -1.07068523e-04  5.37155995e-05 ... -2.28037904e-05
   5.75061227e-06  1.82957538e-05]
 [-6.99474127e+01  2.73122721e-01  2.09902140e-01 ... -9.60611598e-02
  -4.16779228e-02 -1.26224045e-02]
 [-5.77111275e+01  4.94761036e+00  3.03149581e+00 ...  1.05853213e-01
   1.37777873e-01  2.10692152e-01]
 ...
 [-4.18300583e+01  7.87812121e+00  3.67690616e+00 ...  2.20748205e-01
   1.93152779e-01 -5.78420315e-01]
 [-6.61944240e+01  1.36336893e+00  6.60958795e-01 ...  1.68450621e-01
   2.29354235e-01 -1.83609764e-01]
 [-7.02456441e+01  1.01112990e-01  6.67682600e-02 ... -1.00224459e-02
  -7.87020492e-03 -1.71909311e-02]]"
950,common_voice_id_19817032.mp3,Dia sedang mendengarkan radio dengan earphone.,"[[-7.04446251e+01 -8.78294974e-05 -1.13754055e-04 ...  1.89901639e-04
  -1.21508546e-04 -4.23873680e-05]
 [-7.02658249e+01 -1.00955426e-02  1.21473757e-03 ...  1.25647270e-02
  -1.65702072e-02  2.08221987e-02]
 [-5.64478815e+01  3.31560562e+00  8.10467448e-01 ...  2.03872874e-01
  -2.66090858e-03  4.42966402e-01]
 ...
 [-3.26111219e+01  5.15250116e+00  1.91570065e+00 ... -1.46982314e-01
  -2.79057622e-02  1.43323132e-01]
 [-6.37239269e+01  1.92184122e+00  2.02650147e-01 ... -1.02961665e-01
  -1.24043699e-01 -1.40115642e-01]
 [-7.04455573e+01  1.23396001e-08 -1.29797816e-07 ...  6.01313296e-10
  -9.60532458e-08  1.31372056e-08]]"
951,common_voice_id_19817033.mp3,Busnya terlambat karena kemacetan lalu lintas.,"[[-7.04442989e+01  2.30913767e-04  3.95642830e-05 ... -3.60144285e-05
  -1.99359581e-04  1.21420785e-04]
 [-7.03721378e+01  4.27970087e-03  1.72913746e-02 ...  7.71748698e-03
   5.81462278e-03 -1.86304877e-03]
 [-6.06573721e+01  2.75075828e+00  1.24179947e+00 ... -4.67908858e-02
  -4.54078997e-01 -7.90357366e-01]
 ...
 [-4.34719151e+01  4.62886048e+00  2.33894552e+00 ...  1.79401496e-01
  -7.10608486e-01 -2.64919383e-01]
 [-4.65461947e+01  4.69876139e+00  2.61454830e+00 ... -2.19205088e-01
  -4.84109512e-01 -2.23358467e-01]
 [-6.34664536e+01  2.51723418e+00  1.73106850e+00 ... -2.15065075e-01
  -2.00589887e-01 -5.97701448e-02]]"
952,common_voice_id_19817034.mp3,Mereka saling menuduh.,"[[-7.04455262e+01  1.03090753e-05 -4.47920840e-06 ... -4.84120545e-07
  -4.25100760e-06 -3.01110304e-06]
 [-7.04440835e+01  2.51981144e-04 -1.80113786e-04 ... -9.54740373e-06
   1.15615651e-04  1.15427633e-04]
 [-5.14711995e+01  4.28213670e+00  1.65432074e+00 ... -1.92631484e-01
  -2.97946236e-01 -4.86772566e-01]
 ...
 [-4.21484107e+01  5.27754054e+00  1.84792069e+00 ...  2.23253498e-01
   1.33027429e-01  8.50869210e-01]
 [-4.40017315e+01  4.36588758e+00  2.29871162e+00 ... -2.81824244e-01
   5.88611691e-02  7.46359483e-01]
 [-4.57249925e+01  5.98359090e+00  2.07932710e+00 ... -7.25477523e-01
   7.08843509e-02  7.81524742e-01]]"
953,common_voice_id_19817035.mp3,Saat ini saya sedang sibuk memasak.,"[[-7.04455519e+01 -5.47095399e-07 -7.84785288e-07 ...  3.15360462e-07
  -5.34391631e-07  1.16845396e-07]
 [-7.04261572e+01  3.96914442e-03 -3.37835180e-03 ... -5.23179434e-03
  -2.87042991e-03  7.67113776e-04]
 [-3.37705768e+01  5.64038337e+00  2.17395840e+00 ...  7.70506104e-02
  -2.06395881e-01 -1.10128248e-01]
 ...
 [-2.92489582e+01  6.54315439e+00  3.10516798e+00 ... -5.06089609e-01
  -7.17507113e-01 -7.28628804e-01]
 [-2.35569238e+01  5.33553573e+00  2.28007513e+00 ... -3.32882210e-01
  -5.43875489e-01 -6.69900008e-01]
 [-4.02448210e+01  4.56176232e+00  1.31536689e+00 ... -2.33894054e-01
  -1.47460672e-01 -1.63247279e-01]]"
954,common_voice_id_19817036.mp3,Tolong nyalakan AC!,"[[-7.04455535e+01  1.52194437e-07 -9.92434195e-07 ... -2.25292732e-07
  -1.66506239e-07  3.23527618e-07]
 [-7.04145942e+01  9.25076381e-05 -1.70304768e-02 ... -3.62889078e-03
   6.29318844e-03  3.86185679e-03]
 [-3.59105889e+01  3.63145874e+00  6.20152677e-01 ... -1.98699058e-01
  -1.21051826e-01  4.10300135e-03]
 ...
 [-4.46406395e+01  2.89293432e+00  1.03588845e+00 ... -6.11560392e-01
   9.86098204e-02 -1.79809533e-01]
 [-4.42284076e+01  3.14307812e+00  8.22019196e-01 ...  1.83704698e-01
   2.84915184e-01  2.50743413e-01]
 [-5.17840364e+01  3.05222410e+00  1.02663713e+00 ...  9.52896241e-02
   3.70023746e-02 -6.38567240e-02]]"
955,common_voice_id_19817037.mp3,buku itu perlu di bersihkan,"[[-7.04376194e+01 -5.61783984e-04  7.79863955e-04 ...  1.31786816e-03
  -9.59877963e-04  8.55657481e-04]
 [-6.64808321e+01 -2.26362735e-01  8.23343740e-01 ...  1.65049830e-02
   1.75618221e-01 -2.36810914e-01]
 [-3.46300949e+00  4.69176090e+00  1.16656268e+00 ... -2.90993615e-01
  -2.11714767e-01 -3.15602437e-01]
 ...
 [-4.01079054e+01  4.59869967e+00  2.16084514e+00 ... -4.97003688e-01
  -8.54648861e-01 -7.99806767e-01]
 [-3.81582367e+01  5.25319423e+00  2.19366895e+00 ... -7.93259946e-02
  -5.78563250e-01 -4.99466119e-01]
 [-4.31112498e+01  4.74864346e+00  2.13216045e+00 ... -2.53471010e-01
  -4.88781153e-01 -2.29008774e-01]]"
956,common_voice_id_19817038.mp3,Aku menipumu.,"[[-7.04455531e+01  4.05441856e-07 -1.76279895e-06 ...  3.47783603e-07
  -1.96893068e-07 -9.46425279e-09]
 [-7.04406967e+01  1.65898550e-03 -1.61263515e-03 ... -9.13930347e-04
   9.94728000e-04  1.70773851e-03]
 [-5.47317672e+01  2.41552364e+00  3.46132322e+00 ... -8.00807370e-01
  -5.60888146e-01  1.10134317e-01]
 ...
 [-4.31571572e+00  4.73104295e+00  1.48768052e+00 ... -7.93177866e-01
  -6.26228214e-01 -6.03969132e-01]
 [-4.85911985e+00  4.59596265e+00  1.43837303e+00 ... -2.93271844e-01
  -1.25181010e-01 -1.38231852e-01]
 [-4.87466861e+01  1.92075194e+00  7.20965978e-01 ... -2.44229616e-01
   6.99614974e-02  6.66982566e-02]]"
957,common_voice_id_19817039.mp3,Saya ingin minum air.,"[[-7.04455501e+01 -1.61739272e-06 -1.47588295e-06 ...  1.04217149e-06
  -1.23848373e-06 -3.68400549e-08]
 [-7.03861582e+01 -2.22038096e-02  4.46416844e-03 ... -1.60429631e-02
   2.63044259e-02 -1.82179891e-02]
 [-3.53815567e+01  2.92163028e+00  1.10239135e+00 ... -1.73976195e-01
  -5.58623399e-02 -3.15258302e-01]
 ...
 [-8.41047249e+00  4.96291786e+00  1.16077343e+00 ...  5.23514661e-01
   3.78228819e-01  2.42147354e-01]
 [-1.43053920e+01  3.19273293e+00 -1.39622751e-01 ... -3.73238864e-02
  -1.05668643e-01 -3.06163337e-02]
 [-6.42098346e+01 -1.97474349e-01  3.09291245e-02 ... -4.54789533e-01
   7.74586988e-02  9.17438396e-02]]"
